company_id,company_name,industry,region,year,quarter,reporting_period,department,revenue_usd_m,opex_usd_m,production_output_units,energy_consumption_mwh,renewable_energy_share_pct,scope1_emissions_tco2e,scope2_emissions_tco2e,scope3_emissions_tco2e,water_withdrawal_m3,water_recycled_pct,waste_generated_tonnes,waste_recycled_pct,headcount,female_pct,minority_pct,avg_training_hours_per_employee,employee_turnover_pct,lost_time_incident_rate,community_investment_usd_m,pay_equity_ratio_female_to_male,employee_engagement_score,board_size,independent_directors_pct,board_gender_diversity_pct,anti_corruption_training_pct,data_breaches_count,whistleblower_reports,fines_penalties_usd_m,esg_policy_coverage_pct,supplier_code_of_conduct_coverage_pct,emissions_intensity_tco2e_per_musd,esg_score,controversy_level_0_low_3_high
AGR03,AgriNova Foods,Consumer Staples,Asia,2023,4,2023-Q4,Operations,220.19,139.14,21202,4135.8,0.347,481.16,318.54,1692.63,5123.0,0.404,243.58,0.663,16,0.48,0.321,10.17,0.288,0.87,0.0,0.939,65.3,11,0.613,0.317,0.795,0,0,0.168,0.76,0.828,11.32,55.8,1
AGR03,AgriNova Foods,Consumer Staples,North America,2023,4,2023-Q4,Supply Chain,88.15,66.41,12226,974.5,0.343,107.64,92.56,670.92,1828.3,0.62,73.58,0.683,23,0.273,0.373,17.28,0.164,0.25,0.817,0.93,74.4,11,0.6,0.333,0.745,1,0,0.0,0.823,0.69,9.88,55.0,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2023,4,2023-Q4,R&D,106.84,81.79,5053,1087.6,0.406,116.63,85.17,557.84,434.3,0.413,46.61,0.824,27,0.374,0.37,14.79,0.252,0.43,0.697,0.904,82.9,11,0.614,0.33,0.771,0,0,0.095,0.662,0.686,7.11,58.2,1
AGR03,AgriNova Foods,Consumer Staples,Asia,2023,4,2023-Q4,Sales,229.42,194.95,1329,884.1,0.488,63.93,36.15,335.26,6563.7,0.399,39.9,0.663,66,0.428,0.272,10.84,0.157,0.05,0.0,0.916,69.8,11,0.596,0.342,0.831,0,1,0.139,0.823,0.695,1.9,51.6,0
AGR03,AgriNova Foods,Consumer Staples,Latin America,2023,4,2023-Q4,HR,40.89,36.37,5100,266.5,0.46,33.38,10.0,133.53,128.3,0.378,7.99,0.599,5,0.445,0.317,16.08,0.179,0.25,0.0,1.044,76.1,11,0.551,0.305,0.734,0,1,0.0,0.814,0.766,4.33,54.8,1
AGR03,AgriNova Foods,Consumer Staples,Asia,2023,4,2023-Q4,Finance,41.85,35.76,10137,264.3,0.332,14.01,23.03,110.32,159.9,0.42,28.43,0.61,34,0.249,0.226,16.33,0.17,0.14,0.543,0.952,84.3,11,0.688,0.338,0.843,0,1,0.0,0.916,0.681,3.52,54.9,0
AGR03,AgriNova Foods,Consumer Staples,North America,2023,4,2023-Q4,IT,58.41,47.52,2785,815.9,0.619,49.07,43.28,286.84,820.1,0.318,18.71,0.407,5,0.378,0.349,15.6,0.213,0.26,0.0,0.967,87.8,11,0.653,0.319,0.718,1,0,0.344,0.784,0.775,6.49,58.4,0
AGR03,AgriNova Foods,Consumer Staples,North America,2023,4,2023-Q4,Facilities,131.16,89.16,8224,1600.9,0.341,196.96,127.59,1295.23,2291.1,0.525,21.02,0.631,44,0.448,0.394,15.26,0.13,1.06,0.264,0.934,70.5,11,0.581,0.315,0.876,1,0,0.107,0.687,0.56,12.35,56.0,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,1,2024-Q1,Operations,169.71,115.61,11733,2352.0,0.495,209.28,123.53,1392.66,3666.0,0.362,305.4,0.858,101,0.213,0.261,17.95,0.169,1.15,0.853,0.949,81.2,11,0.614,0.345,0.807,0,1,0.0,0.85,0.851,10.17,62.6,2
AGR03,AgriNova Foods,Consumer Staples,Europe,2024,1,2024-Q1,Supply Chain,107.04,64.31,47068,2154.9,0.495,211.84,135.77,1535.19,1153.3,0.534,34.03,0.548,5,0.197,0.222,9.22,0.167,0.2,0.0,0.94,58.6,11,0.71,0.32,0.815,0,1,0.0,0.877,0.749,17.59,52.1,1
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,1,2024-Q1,R&D,87.55,48.7,946,285.9,0.447,33.33,29.96,198.41,928.0,0.21,112.06,0.75,52,0.431,0.451,11.65,0.157,0.69,1.509,0.959,90.1,11,0.682,0.395,0.886,0,1,0.0,0.855,0.829,2.99,59.2,0
AGR03,AgriNova Foods,Consumer Staples,North America,2024,1,2024-Q1,Sales,200.22,137.74,3292,794.7,0.456,106.97,50.32,426.6,3977.3,0.444,72.33,0.607,88,0.448,0.311,7.88,0.166,0.31,1.174,0.953,81.1,11,0.662,0.351,0.896,0,0,0.0,0.829,0.841,2.92,55.6,1
AGR03,AgriNova Foods,Consumer Staples,North America,2024,1,2024-Q1,HR,30.74,18.3,4411,486.1,0.55,0.0,25.43,57.85,151.3,0.507,8.53,0.567,5,0.432,0.291,16.12,0.222,0.36,0.0,0.962,90.9,11,0.641,0.329,0.799,3,0,0.0,0.79,0.814,2.71,63.0,1
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,1,2024-Q1,Finance,44.34,35.62,1925,332.3,0.612,42.66,12.67,247.96,333.0,0.586,43.75,0.487,5,0.355,0.288,8.23,0.19,0.21,0.377,0.961,77.9,11,0.623,0.349,0.788,0,1,0.077,0.984,0.818,6.84,57.1,1
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,1,2024-Q1,IT,65.54,57.56,3899,1037.6,0.486,81.34,54.99,348.51,509.8,0.494,59.74,0.73,5,0.312,0.392,21.09,0.154,0.39,0.122,0.986,79.0,11,0.661,0.305,0.799,0,0,0.0,0.837,0.639,7.4,60.2,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,1,2024-Q1,Facilities,146.11,105.33,8800,1308.5,0.417,126.96,90.87,761.86,1792.5,0.464,22.43,0.314,8,0.413,0.244,17.08,0.155,0.87,1.059,0.952,83.3,11,0.578,0.353,0.825,0,1,0.0,0.787,0.8,6.71,55.1,0
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,2,2024-Q2,Operations,233.38,136.22,13648,2598.2,0.478,206.68,169.31,1043.06,1294.4,0.36,147.96,0.671,128,0.428,0.378,9.85,0.264,0.86,1.12,0.929,71.6,11,0.688,0.351,0.795,0,2,0.394,0.843,0.762,6.08,59.4,2
AGR03,AgriNova Foods,Consumer Staples,North America,2024,2,2024-Q2,Supply Chain,100.8,79.08,23078,1291.1,0.44,142.29,87.64,1032.34,1824.8,0.373,66.48,0.69,6,0.467,0.357,6.13,0.165,0.22,0.562,0.998,79.2,11,0.717,0.345,0.877,1,0,0.201,0.895,0.748,12.52,57.4,0
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,2,2024-Q2,R&D,94.39,63.74,11026,409.0,0.545,50.19,29.9,246.14,725.3,0.443,29.14,0.511,85,0.182,0.298,16.4,0.235,0.07,0.0,0.944,85.2,11,0.655,0.307,0.846,0,2,0.142,0.779,0.767,3.46,58.1,1
AGR03,AgriNova Foods,Consumer Staples,Europe,2024,2,2024-Q2,Sales,192.66,123.39,2699,2013.9,0.563,147.23,100.52,1029.42,1084.0,0.551,92.42,0.297,63,0.366,0.307,16.51,0.156,0.59,0.4,0.964,85.5,11,0.651,0.427,0.827,0,0,0.133,0.905,0.756,6.63,59.6,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,2,2024-Q2,HR,29.62,22.36,2341,556.7,0.434,52.26,42.35,325.1,246.0,0.567,29.53,0.3,30,0.327,0.259,17.59,0.228,0.09,0.0,0.984,80.8,11,0.698,0.339,0.913,1,2,0.154,0.906,0.784,14.17,58.1,1
AGR03,AgriNova Foods,Consumer Staples,North America,2024,2,2024-Q2,Finance,46.1,28.75,3303,217.2,0.578,42.59,7.46,170.56,305.7,0.522,15.92,0.577,5,0.342,0.398,15.63,0.131,0.28,0.394,0.983,77.5,11,0.694,0.379,0.865,0,2,0.088,0.799,0.681,4.79,59.7,1
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,2,2024-Q2,IT,68.15,43.43,2357,279.4,0.542,0.0,18.77,52.73,492.9,0.452,14.41,0.776,5,0.488,0.413,22.09,0.115,0.37,0.0,0.997,80.6,11,0.634,0.313,0.691,1,0,0.105,0.848,0.598,1.05,60.8,1
AGR03,AgriNova Foods,Consumer Staples,North America,2024,2,2024-Q2,Facilities,152.51,112.56,23632,234.9,0.593,35.31,4.1,94.24,1125.1,0.559,88.26,0.458,28,0.433,0.366,16.55,0.197,0.83,0.407,0.869,78.3,11,0.681,0.338,0.812,0,0,0.0,0.96,0.845,0.88,58.7,2
AGR03,AgriNova Foods,Consumer Staples,Europe,2024,3,2024-Q3,Operations,212.59,160.55,19596,1701.0,0.528,140.43,90.27,966.17,3906.8,0.275,42.79,0.322,16,0.529,0.299,12.61,0.229,1.08,0.0,1.045,79.7,11,0.666,0.365,0.87,0,0,0.037,0.957,0.743,5.63,59.9,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,3,2024-Q3,Supply Chain,97.43,77.51,13133,1019.4,0.668,93.42,53.43,356.33,6465.5,0.5,36.99,0.623,28,0.372,0.313,10.25,0.152,0.33,0.317,0.964,84.8,11,0.636,0.357,0.918,0,1,0.068,0.869,0.78,5.16,60.7,1
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,3,2024-Q3,R&D,107.33,86.44,2331,633.0,0.56,9.23,33.5,103.83,492.1,0.418,31.45,0.536,101,0.376,0.395,16.16,0.221,0.5,0.0,1.029,78.3,11,0.658,0.361,0.869,0,1,0.186,0.942,0.979,1.37,62.0,0
AGR03,AgriNova Foods,Consumer Staples,North America,2024,3,2024-Q3,Sales,198.34,154.19,1697,832.4,0.405,95.17,54.16,387.77,1530.2,0.418,39.38,0.506,163,0.439,0.395,20.21,0.282,0.05,0.0,0.946,73.2,11,0.638,0.337,0.853,0,0,0.085,0.801,0.735,2.71,55.7,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,3,2024-Q3,HR,29.06,19.68,1732,124.8,0.434,1.93,5.85,23.91,670.2,0.511,17.74,0.504,31,0.465,0.31,24.91,0.173,0.48,0.16,0.99,76.2,11,0.632,0.36,0.861,0,1,0.091,1.0,0.869,1.09,59.4,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,3,2024-Q3,Finance,45.33,37.2,1552,284.9,0.422,30.11,20.89,204.81,369.7,0.647,5.68,0.656,77,0.454,0.207,21.06,0.188,0.37,0.153,1.03,83.7,11,0.64,0.326,0.885,0,1,0.228,0.862,0.855,5.64,63.6,1
AGR03,AgriNova Foods,Consumer Staples,North America,2024,3,2024-Q3,IT,81.61,54.61,2119,296.3,0.461,21.72,29.41,153.41,677.3,0.568,49.08,0.607,44,0.378,0.23,12.82,0.14,0.27,0.651,0.993,81.6,11,0.639,0.309,0.865,2,1,0.209,0.884,0.762,2.51,59.2,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,3,2024-Q3,Facilities,135.71,78.13,10459,1051.4,0.424,116.92,80.89,764.7,1161.4,0.393,202.48,0.562,121,0.329,0.158,17.11,0.162,0.91,0.0,0.969,77.9,11,0.638,0.375,0.851,1,0,0.171,0.837,0.652,7.09,59.4,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,4,2024-Q4,Operations,112.91,99.89,9945,3754.9,0.434,382.53,240.53,1787.77,887.4,0.349,102.11,0.753,93,0.381,0.299,12.65,0.163,0.99,0.0,0.988,75.7,11,0.683,0.379,0.74,0,0,0.0,0.797,1.0,21.35,59.7,0
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,4,2024-Q4,Supply Chain,117.87,91.82,9219,730.9,0.557,64.83,33.07,381.43,471.6,0.677,75.66,0.594,5,0.365,0.419,16.55,0.169,0.05,0.03,0.972,85.2,11,0.633,0.378,0.771,0,0,0.09,0.876,0.802,4.07,61.0,0
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,4,2024-Q4,R&D,81.53,72.88,4210,490.8,0.474,49.83,43.93,301.15,786.6,0.449,87.54,0.508,50,0.421,0.317,24.69,0.11,0.61,0.483,0.997,83.0,11,0.725,0.34,0.87,0,1,0.034,0.943,0.874,4.84,60.6,0
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,4,2024-Q4,Sales,189.57,138.51,4865,856.1,0.459,91.91,64.03,383.83,5600.7,0.407,34.12,0.717,135,0.505,0.343,18.0,0.258,0.17,1.106,0.978,81.5,11,0.657,0.389,0.853,0,1,0.0,0.919,0.882,2.85,61.0,1
AGR03,AgriNova Foods,Consumer Staples,Asia,2024,4,2024-Q4,HR,38.32,25.5,5413,312.9,0.371,38.01,12.2,181.85,381.4,0.224,12.8,0.657,5,0.524,0.305,22.81,0.16,0.24,0.0,0.94,87.6,11,0.633,0.366,0.808,0,0,0.0,0.848,0.665,6.06,55.0,1
AGR03,AgriNova Foods,Consumer Staples,Europe,2024,4,2024-Q4,Finance,41.67,37.42,4495,704.6,0.551,69.96,21.6,244.65,2209.7,0.457,15.15,0.609,5,0.437,0.166,20.08,0.071,0.25,0.0,0.979,79.9,11,0.66,0.383,0.886,2,0,0.085,0.917,0.986,8.07,59.5,0
AGR03,AgriNova Foods,Consumer Staples,Europe,2024,4,2024-Q4,IT,59.7,51.45,7081,441.0,0.656,24.81,8.49,104.66,385.2,0.482,35.58,0.431,5,0.498,0.307,24.72,0.225,0.45,0.175,0.958,85.3,11,0.644,0.332,0.714,1,0,0.306,0.643,0.841,2.31,63.2,0
AGR03,AgriNova Foods,Consumer Staples,Latin America,2024,4,2024-Q4,Facilities,149.53,83.13,23705,1070.5,0.527,106.0,75.72,699.55,1217.9,0.384,73.85,0.59,84,0.489,0.23,11.2,0.182,0.8,0.789,0.959,70.5,11,0.58,0.365,0.871,1,0,0.226,0.751,0.791,5.89,57.7,0
FIN04,FinGuard Bank,Financials,Latin America,2021,1,2021-Q1,Operations,269.94,182.74,4943,743.4,0.301,8.39,7.05,46.07,1232.4,0.239,231.31,0.624,64,0.49,0.426,14.34,0.307,0.78,0.0,0.893,63.0,12,0.641,0.255,0.709,0,0,0.281,0.729,0.492,0.23,51.5,3
FIN04,FinGuard Bank,Financials,Europe,2021,1,2021-Q1,Supply Chain,212.95,161.38,23656,298.2,0.443,20.64,3.86,122.14,252.4,0.55,57.62,0.587,50,0.427,0.183,15.48,0.143,0.13,1.286,0.934,66.0,12,0.606,0.251,0.836,0,1,0.0,0.716,0.666,0.69,51.1,0
FIN04,FinGuard Bank,Financials,Asia,2021,1,2021-Q1,R&D,138.75,104.44,4996,471.0,0.265,5.03,9.94,65.4,559.6,0.403,24.85,0.442,33,0.32,0.225,13.09,0.213,0.12,0.075,0.981,68.9,12,0.62,0.287,0.739,0,2,0.121,0.67,0.685,0.58,48.8,0
FIN04,FinGuard Bank,Financials,Latin America,2021,1,2021-Q1,Sales,291.45,235.65,6398,976.6,0.191,39.2,24.58,147.92,1652.9,0.246,89.87,0.797,71,0.336,0.315,12.35,0.272,0.28,1.405,0.931,65.5,12,0.584,0.278,0.646,0,1,0.0,0.648,0.661,0.73,48.2,0
FIN04,FinGuard Bank,Financials,North America,2021,1,2021-Q1,HR,65.38,55.08,5413,122.2,0.104,11.99,6.7,42.23,430.1,0.295,5.04,0.359,98,0.291,0.33,17.14,0.154,0.21,0.123,0.923,66.5,12,0.629,0.322,0.802,0,0,0.037,0.825,0.615,0.93,42.8,1
FIN04,FinGuard Bank,Financials,Asia,2021,1,2021-Q1,Finance,82.92,70.41,3029,184.8,0.394,0.0,0.0,0.0,327.1,0.238,41.39,0.652,14,0.345,0.309,11.8,0.149,0.39,0.0,0.897,72.1,12,0.619,0.3,0.863,0,1,0.096,0.676,0.57,0.0,49.4,2
FIN04,FinGuard Bank,Financials,Asia,2021,1,2021-Q1,IT,121.27,87.39,1710,260.9,0.292,27.35,10.28,111.37,656.4,0.342,64.77,0.161,88,0.451,0.224,18.01,0.079,0.15,0.797,0.94,74.6,12,0.622,0.288,0.809,1,1,0.032,0.697,0.514,1.23,44.0,1
FIN04,FinGuard Bank,Financials,Europe,2021,1,2021-Q1,Facilities,217.05,121.58,8083,521.5,0.414,0.0,3.81,10.88,742.5,0.332,42.35,0.407,146,0.307,0.28,12.45,0.168,0.83,0.468,0.889,78.2,12,0.645,0.253,0.614,0,0,0.0,0.743,0.369,0.07,49.5,1
FIN04,FinGuard Bank,Financials,Latin America,2021,2,2021-Q2,Operations,373.15,212.77,10635,836.9,0.225,29.12,13.58,147.63,1567.2,0.294,155.56,0.48,100,0.458,0.427,21.81,0.221,0.79,0.0,0.953,80.0,12,0.566,0.324,0.744,0,0,0.0,0.626,0.607,0.51,52.8,3
FIN04,FinGuard Bank,Financials,Asia,2021,2,2021-Q2,Supply Chain,203.32,162.46,31243,249.6,0.307,0.0,5.73,25.46,240.0,0.408,20.24,0.351,5,0.482,0.121,12.39,0.03,0.13,0.0,0.982,74.4,12,0.587,0.322,0.751,0,0,0.086,0.634,0.625,0.15,45.5,0
FIN04,FinGuard Bank,Financials,Latin America,2021,2,2021-Q2,R&D,161.74,118.05,1023,198.4,0.474,0.0,3.9,13.2,272.3,0.269,29.27,0.285,40,0.267,0.355,22.95,0.114,0.24,0.0,0.931,78.9,12,0.649,0.292,0.803,1,0,0.249,0.71,0.527,0.11,50.9,0
FIN04,FinGuard Bank,Financials,Latin America,2021,2,2021-Q2,Sales,312.7,266.75,5185,404.1,0.366,0.0,7.47,16.87,1768.4,0.131,60.85,0.261,165,0.255,0.511,16.06,0.194,0.46,0.053,0.898,75.5,12,0.648,0.328,0.78,0,2,0.001,0.875,0.496,0.08,46.5,0
FIN04,FinGuard Bank,Financials,Latin America,2021,2,2021-Q2,HR,63.88,40.36,980,226.6,0.273,3.98,0.0,12.01,89.5,0.485,60.33,0.169,55,0.495,0.353,19.35,0.206,0.47,0.0,0.976,76.3,12,0.626,0.307,0.674,0,1,0.0,0.594,0.49,0.25,50.3,1
FIN04,FinGuard Bank,Financials,Europe,2021,2,2021-Q2,Finance,77.47,67.86,3842,189.4,0.431,0.0,17.32,66.96,313.2,0.379,8.13,0.325,37,0.409,0.331,20.71,0.216,0.55,0.157,0.916,74.7,12,0.588,0.337,0.797,0,1,0.158,0.878,0.533,1.09,52.9,2
FIN04,FinGuard Bank,Financials,Latin America,2021,2,2021-Q2,IT,126.19,95.8,4655,91.1,0.257,1.0,13.29,28.73,162.0,0.311,92.89,0.575,5,0.379,0.398,18.77,0.22,0.41,0.269,0.935,67.8,12,0.648,0.283,0.651,1,1,0.0,0.618,0.564,0.34,50.3,1
FIN04,FinGuard Bank,Financials,Europe,2021,2,2021-Q2,Facilities,272.44,209.23,14822,398.4,0.437,0.0,0.0,0.0,364.7,0.387,214.48,0.408,80,0.466,0.357,12.76,0.125,0.46,0.142,0.975,65.3,12,0.648,0.261,0.756,0,0,0.186,0.667,0.621,0.0,49.9,1
FIN04,FinGuard Bank,Financials,North America,2021,3,2021-Q3,Operations,378.35,304.06,15511,522.0,0.293,16.57,12.61,95.89,668.1,0.578,86.74,0.201,45,0.234,0.394,6.18,0.15,0.9,1.166,0.938,64.5,12,0.627,0.276,0.818,0,1,0.119,0.764,0.621,0.33,47.6,0
FIN04,FinGuard Bank,Financials,Asia,2021,3,2021-Q3,Supply Chain,193.68,159.13,9611,386.0,0.212,14.86,13.04,146.77,1597.5,0.39,24.05,0.511,5,0.457,0.367,15.39,0.196,0.26,0.0,0.94,83.9,12,0.629,0.25,0.647,0,1,0.0,0.704,0.633,0.9,49.2,0
FIN04,FinGuard Bank,Financials,Asia,2021,3,2021-Q3,R&D,154.04,130.24,6913,240.1,0.093,1.62,0.0,6.41,585.4,0.404,25.49,0.441,22,0.336,0.461,10.95,0.23,0.22,0.0,0.943,75.9,12,0.657,0.337,0.927,0,2,0.148,0.679,0.643,0.05,48.9,0
FIN04,FinGuard Bank,Financials,North America,2021,3,2021-Q3,Sales,265.79,201.66,3212,620.0,0.369,31.57,24.09,145.25,2440.4,0.155,96.22,0.583,38,0.259,0.34,11.58,0.251,0.12,0.0,0.879,68.0,12,0.614,0.254,0.762,1,0,0.234,0.607,0.79,0.76,47.1,1
FIN04,FinGuard Bank,Financials,Europe,2021,3,2021-Q3,HR,65.91,57.99,5089,133.4,0.257,0.0,0.0,0.0,113.3,0.326,19.58,0.424,88,0.475,0.245,18.3,0.145,0.22,0.368,0.96,71.5,12,0.576,0.293,0.776,0,0,0.176,0.648,0.663,0.0,47.2,0
FIN04,FinGuard Bank,Financials,Asia,2021,3,2021-Q3,Finance,88.06,65.8,3463,76.6,0.249,14.06,20.11,153.74,312.3,0.159,7.01,0.497,36,0.388,0.42,17.95,0.1,0.27,0.0,0.952,74.8,12,0.585,0.341,0.753,0,2,0.018,0.773,0.534,2.13,45.7,0
FIN04,FinGuard Bank,Financials,Europe,2021,3,2021-Q3,IT,112.71,69.69,2660,143.4,0.431,0.0,11.11,33.2,140.1,0.258,32.01,0.331,95,0.305,0.313,22.28,0.185,0.23,0.228,0.923,69.0,12,0.645,0.273,0.806,0,1,0.191,0.754,0.579,0.39,49.2,0
FIN04,FinGuard Bank,Financials,Europe,2021,3,2021-Q3,Facilities,218.39,172.26,8757,456.2,0.384,0.0,13.55,48.15,1159.4,0.159,68.03,0.422,5,0.227,0.189,14.42,0.153,0.74,0.357,0.919,79.7,12,0.595,0.335,0.748,0,0,0.0,0.756,0.474,0.28,49.4,1
FIN04,FinGuard Bank,Financials,Europe,2021,4,2021-Q4,Operations,363.74,264.51,18801,378.8,0.31,0.92,20.49,65.76,3155.2,0.278,137.79,0.522,150,0.368,0.262,14.69,0.284,0.87,0.0,0.894,59.7,12,0.655,0.28,0.714,0,0,0.044,0.678,0.685,0.24,50.3,0
FIN04,FinGuard Bank,Financials,North America,2021,4,2021-Q4,Supply Chain,221.53,141.26,9059,312.6,0.325,6.94,9.06,40.0,873.7,0.238,99.83,0.644,5,0.254,0.302,9.11,0.116,0.05,0.124,0.928,74.2,12,0.597,0.254,0.749,0,1,0.0,0.623,0.604,0.25,45.2,0
FIN04,FinGuard Bank,Financials,North America,2021,4,2021-Q4,R&D,140.59,79.95,3973,193.1,0.415,22.96,13.48,158.08,600.2,0.488,39.89,0.401,56,0.238,0.313,13.46,0.134,0.51,0.0,0.936,73.8,12,0.674,0.29,0.806,2,1,0.013,0.69,0.709,1.38,53.0,1
FIN04,FinGuard Bank,Financials,Europe,2021,4,2021-Q4,Sales,361.71,217.91,4788,390.0,0.309,0.0,7.23,14.9,2158.5,0.264,101.63,0.455,77,0.414,0.188,8.86,0.162,0.32,0.269,0.872,83.7,12,0.54,0.291,0.784,0,1,0.0,0.76,0.552,0.06,44.9,0
FIN04,FinGuard Bank,Financials,Latin America,2021,4,2021-Q4,HR,70.56,53.33,2816,266.8,0.256,6.38,1.2,19.57,116.1,0.278,14.85,0.418,5,0.349,0.314,17.67,0.164,0.53,0.385,0.892,78.1,12,0.644,0.277,0.66,0,1,0.019,0.768,0.511,0.38,47.0,0
FIN04,FinGuard Bank,Financials,North America,2021,4,2021-Q4,Finance,73.73,63.48,1195,141.4,0.212,0.0,8.9,27.5,197.1,0.412,7.71,0.399,5,0.285,0.349,13.62,0.281,0.23,0.0,0.914,64.3,12,0.644,0.311,0.926,0,1,0.0,0.571,0.601,0.49,48.4,1
FIN04,FinGuard Bank,Financials,Latin America,2021,4,2021-Q4,IT,115.78,83.44,1172,280.1,0.358,37.22,6.85,182.41,721.4,0.338,25.21,0.408,63,0.409,0.35,20.18,0.077,0.36,0.271,0.99,65.8,12,0.682,0.292,0.779,1,1,0.14,0.719,0.502,1.96,50.1,3
FIN04,FinGuard Bank,Financials,Latin America,2021,4,2021-Q4,Facilities,224.04,140.64,9341,432.6,0.143,24.23,10.64,103.87,596.1,0.379,71.16,0.449,70,0.327,0.353,19.35,0.167,1.28,0.33,0.914,80.1,12,0.615,0.322,0.775,0,1,0.031,0.796,0.504,0.62,52.4,0
FIN04,FinGuard Bank,Financials,Europe,2022,1,2022-Q1,Operations,325.41,280.96,11806,1454.7,0.321,70.07,35.44,410.87,4805.6,0.437,181.23,0.557,40,0.48,0.296,13.73,0.203,0.89,0.208,0.956,73.4,12,0.623,0.325,0.785,1,0,0.033,0.746,0.471,1.59,55.7,0
FIN04,FinGuard Bank,Financials,Latin America,2022,1,2022-Q1,Supply Chain,189.62,170.04,18468,452.9,0.473,14.48,12.42,87.27,640.7,0.555,99.8,0.612,22,0.38,0.358,12.07,0.052,0.38,0.817,0.952,70.4,12,0.617,0.249,0.76,0,0,0.0,0.658,0.6,0.6,51.2,0
FIN04,FinGuard Bank,Financials,Latin America,2022,1,2022-Q1,R&D,161.49,102.17,5357,1523.3,0.453,36.02,35.37,304.91,1273.3,0.352,7.36,0.393,55,0.393,0.321,10.55,0.171,0.3,0.185,0.966,75.1,12,0.62,0.28,0.862,2,1,0.0,0.923,0.59,2.33,51.9,0
FIN04,FinGuard Bank,Financials,Latin America,2022,1,2022-Q1,Sales,320.85,198.69,9454,1377.0,0.285,19.33,30.6,223.18,2280.8,0.587,58.66,0.518,44,0.265,0.483,9.77,0.221,0.05,0.201,0.963,69.1,12,0.653,0.302,0.85,0,0,0.284,0.775,0.692,0.85,52.4,3
FIN04,FinGuard Bank,Financials,Europe,2022,1,2022-Q1,HR,76.35,43.49,5537,171.1,0.487,0.0,10.01,44.42,177.3,0.422,8.71,0.652,5,0.403,0.38,12.04,0.19,0.16,0.0,0.978,75.2,12,0.549,0.281,0.839,0,1,0.068,0.819,0.631,0.71,54.3,1
FIN04,FinGuard Bank,Financials,Europe,2022,1,2022-Q1,Finance,94.58,62.04,778,329.3,0.558,0.0,2.38,6.78,257.4,0.304,20.42,0.443,100,0.311,0.327,21.53,0.209,0.08,0.0,0.958,77.9,12,0.679,0.326,0.751,0,0,0.0,0.648,0.721,0.1,55.4,1
FIN04,FinGuard Bank,Financials,North America,2022,1,2022-Q1,IT,102.46,62.84,9517,124.3,0.312,10.02,6.32,43.25,172.8,0.315,32.73,0.608,5,0.523,0.235,23.7,0.23,0.05,0.0,0.972,74.7,12,0.59,0.364,0.708,1,0,0.082,0.648,0.794,0.58,54.3,0
FIN04,FinGuard Bank,Financials,North America,2022,1,2022-Q1,Facilities,208.01,157.69,12145,511.7,0.386,17.4,15.0,125.24,370.1,0.411,106.3,0.493,54,0.428,0.185,18.12,0.212,0.74,1.046,0.883,79.1,12,0.632,0.301,0.781,1,1,0.167,0.727,0.732,0.76,55.0,0
FIN04,FinGuard Bank,Financials,Latin America,2022,2,2022-Q2,Operations,355.4,197.56,21960,1645.8,0.299,48.83,21.11,149.78,2954.2,0.441,37.24,0.288,71,0.283,0.375,14.67,0.218,0.76,1.545,1.035,72.3,12,0.644,0.313,0.764,0,0,0.0,0.673,0.516,0.62,53.7,0
FIN04,FinGuard Bank,Financials,Europe,2022,2,2022-Q2,Supply Chain,190.94,137.26,16687,347.2,0.538,13.3,0.0,67.01,153.1,0.365,73.04,0.498,5,0.356,0.347,19.76,0.218,0.37,1.114,0.963,76.5,12,0.689,0.332,0.858,0,0,0.0,0.775,0.882,0.42,58.2,1
FIN04,FinGuard Bank,Financials,Europe,2022,2,2022-Q2,R&D,164.71,116.18,2109,492.3,0.35,6.07,18.12,66.55,1043.2,0.495,96.07,0.639,5,0.255,0.253,12.58,0.141,0.36,0.869,0.941,69.1,12,0.663,0.302,0.786,1,1,0.075,0.699,0.683,0.55,52.7,0
FIN04,FinGuard Bank,Financials,Latin America,2022,2,2022-Q2,Sales,292.12,195.68,2887,312.7,0.353,16.54,4.05,63.03,750.8,0.173,170.36,0.263,8,0.403,0.336,15.8,0.21,0.23,0.0,0.931,72.3,12,0.554,0.286,0.758,1,1,0.0,0.639,0.588,0.29,45.3,0
